ID_LAT_LON_YEAR_WEEK,emission
ID_-23.53_27.47_2021_12,110.72473716999995
ID_-23.53_27.47_2021_13,132.3639751900001
ID_-23.53_27.47_2021_14,123.05908821999999
ID_-23.53_27.47_2021_15,144.64176962000002
ID_-23.53_27.47_2021_16,147.35871286000003
ID_-23.53_27.47_2021_17,160.80389930000004
ID_-23.53_27.47_2021_18,161.80308920999997
ID_-23.53_27.47_2021_19,170.5137833
ID_-23.53_27.47_2021_20,176.10641209999994
ID_-23.53_27.47_2021_21,172.33665349999984
ID_-23.53_27.47_2021_22,186.30884329999998
ID_-23.53_27.47_2021_23,203.32700134999993
ID_-23.53_27.47_2021_24,215.04377049999997
ID_-23.53_27.47_2021_25,215.18714589999993
ID_-23.53_27.47_2021_26,210.4112719000001
ID_-23.53_27.47_2021_27,219.32334189999995
ID_-23.53_27.47_2021_28,219.75425730000006
ID_-23.53_27.47_2021_29,220.78848600000003
ID_-23.53_27.47_2021_30,220.23190749999998
ID_-23.53_27.47_2021_31,216.50210140000007
ID_-23.53_27.47_2021_32,193.31581853999995
ID_-23.53_27.47_2021_33,194.28283690999993
ID_-23.53_27.47_2021_34,183.34639302999997
ID_-23.53_27.47_2021_35,145.89554585999994
ID_-23.53_27.47_2021_36,130.51630102000001
ID_-23.53_27.47_2021_37,139.87980305000002
ID_-23.53_27.47_2021_38,134.29313382999996
ID_-23.53_27.47_2021_39,119.58459098000003
ID_-23.53_27.47_2021_40,118.31720845
ID_-23.53_27.47_2021_41,121.92152175999998
ID_-23.53_27.47_2021_42,122.22709628000003
ID_-23.53_27.47_2021_43,117.82551955999999
ID_-23.53_27.47_2021_44,116.8875231500001
ID_-23.53_27.47_2021_45,116.03617318000008
ID_-23.53_27.47_2021_46,111.73078774999998
ID_-23.53_27.47_2021_47,109.15327719999996
ID_-23.53_27.47_2021_48,108.63037726000002
ID_-23.53_27.47_2021_49,101.65200976
ID_-23.53_27.47_2021_50,94.63338210999999
ID_-23.53_27.47_2021_51,93.74310564000001
ID_-23.53_27.47_2021_52,100.81091014999997
ID_-23.53_27.47_2022_1,93.71438917000003
ID_-23.53_27.47_2022_2,93.36015039000002
ID_-23.53_27.47_2022_3,102.68118872999995
ID_-23.53_27.47_2022_4,99.90698695999998
ID_-23.53_27.47_2022_5,105.45605569999998
ID_-23.53_27.47_2022_6,108.49774677999996
ID_-23.53_27.47_2022_7,107.16658084999999
ID_-23.53_27.47_2022_8,102.26969718999997
ID_-23.53_27.47_2022_9,108.62815697
ID_-23.53_27.47_2022_10,113.26870652000004
ID_-23.53_27.47_2022_11,118.37748782999998
ID_-23.53_27.47_2022_12,134.86928240000003
ID_-23.53_27.47_2022_13,120.57921340000006
ID_-23.53_27.47_2022_14,142.79704714999997
ID_-23.53_27.47_2022_15,129.64321466000007
ID_-23.53_27.47_2022_16,160.7637926
ID_-23.53_27.47_2022_17,149.98246251
ID_-23.53_27.47_2022_18,185.04572564999992
ID_-23.53_27.47_2022_19,171.62592689999997
ID_-23.53_27.47_2022_20,184.2173406
ID_-23.53_27.47_2022_21,175.98655159999996
ID_-23.53_27.47_2022_22,198.25523719999998
ID_-23.53_27.47_2022_23,227.91285920000013
ID_-23.53_27.47_2022_24,228.92294140000013
ID_-23.53_27.47_2022_25,226.10821290000004
ID_-23.53_27.47_2022_26,225.4536864
ID_-23.53_27.47_2022_27,227.4574881000001
ID_-23.53_27.47_2022_28,226.63858939999997
ID_-23.53_27.47_2022_29,211.99547269999997
ID_-23.53_27.47_2022_30,228.6014735000001
ID_-23.53_27.47_2022_31,223.91769089999994
ID_-23.53_27.47_2022_32,221.85359644000005
ID_-23.53_27.47_2022_33,225.51952074000008
ID_-23.53_27.47_2022_34,179.43693841999996
ID_-23.53_27.47_2022_35,182.10442984999995
ID_-23.53_27.47_2022_36,132.50396952999998
ID_-23.53_27.47_2022_37,174.45743038999993
ID_-23.53_27.47_2022_38,130.74845103000004
ID_-23.53_27.47_2022_39,121.54161377999998
ID_-23.53_27.47_2022_40,124.21581252999994
ID_-23.53_27.47_2022_41,118.55709624999996
ID_-23.53_27.47_2022_42,119.5653607
ID_-23.53_27.47_2022_43,112.08375423999998
ID_-23.53_27.47_2022_44,112.99546685000003
ID_-23.53_27.47_2022_45,102.62672326
ID_-23.53_27.47_2022_46,115.61468895999998
ID_-23.53_27.47_2022_47,107.31522685000003
ID_-23.53_27.47_2022_48,100.61722612000003
ID_-23.53_27.47_2022_52,109.94616169999999
ID_-23.53_27.57_2019_1,106.15863662000005
ID_-23.53_27.57_2019_2,92.885022
ID_-23.53_27.57_2019_3,92.29872749000003
ID_-23.53_27.57_2019_4,104.41018221000004
ID_-23.53_27.57_2019_5,97.64393816999994
ID_-23.53_27.57_2019_6,103.28089243000002
ID_-23.53_27.57_2019_7,106.41684003999998
ID_-23.53_27.57_2019_8,114.04544715000003
ID_-23.53_27.57_2019_9,109.48795839000005
ID_-23.53_27.57_2019_10,109.39005491
ID_-23.53_27.57_2019_11,117.76410625
ID_-23.53_27.57_2019_12,108.95356296000001
ID_-23.53_27.57_2019_13,114.80050978999996
ID_-23.53_27.57_2019_14,139.03073186000006
ID_-23.53_27.57_2019_15,124.98247475999995
ID_-23.53_27.57_2019_16,141.20165100000003
ID_-23.53_27.57_2019_17,164.01712836000002
ID_-23.53_27.57_2019_18,167.39220660000007
ID_-23.53_27.57_2019_19,165.13369385999994
ID_-23.53_27.57_2019_20,180.81051023999996
ID_-23.53_27.57_2019_21,179.8472745
ID_-23.53_27.57_2019_22,190.1894681999999
ID_-23.53_27.57_2019_23,203.40785149999994
ID_-23.53_27.57_2019_24,210.92087259999985
ID_-23.53_27.57_2019_25,218.29324419999995
ID_-23.53_27.57_2019_26,210.83485619999996
ID_-23.53_27.57_2019_27,220.1702311
ID_-23.53_27.57_2019_28,212.35237179999993
ID_-23.53_27.57_2019_29,215.1919207
ID_-23.53_27.57_2019_30,207.17521929999992
ID_-23.53_27.57_2019_31,211.65430570000012
ID_-23.53_27.57_2019_32,218.3809176400001
ID_-23.53_27.57_2019_33,211.68282754000006
ID_-23.53_27.57_2019_34,190.79345265999993
ID_-23.53_27.57_2019_35,141.22561581
ID_-23.53_27.57_2019_36,138.11246265000003
ID_-23.53_27.57_2019_37,127.84905988
ID_-23.53_27.57_2019_38,123.58341331000001
ID_-23.53_27.57_2019_39,146.0717658599999
ID_-23.53_27.57_2019_40,127.41942376000004
ID_-23.53_27.57_2019_41,126.97810840000004
ID_-23.53_27.57_2019_42,120.14173226999999
ID_-23.53_27.57_2019_43,121.72474866
ID_-23.53_27.57_2019_44,117.94762009
ID_-23.53_27.57_2019_45,114.67903917
ID_-23.53_27.57_2019_46,118.59899795000003
ID_-23.53_27.57_2019_47,100.54276164999999
ID_-23.53_27.57_2019_48,104.75719406999997
ID_-23.53_27.57_2019_49,101.17294311999996
ID_-23.53_27.57_2019_50,92.35124103999999
ID_-23.53_27.57_2019_51,91.89181593999997
ID_-23.53_27.57_2019_52,100.88787252999997
ID_-23.53_27.57_2020_1,91.73520322000002
ID_-23.53_27.57_2020_2,98.94043699000005
ID_-23.53_27.57_2020_3,98.23859926000004
ID_-23.53_27.57_2020_4,92.25646433000001
ID_-23.53_27.57_2020_5,102.80178982999998
ID_-23.53_27.57_2020_6,98.87403047
ID_-23.53_27.57_2020_7,101.98405494
ID_-23.53_27.57_2020_8,99.82402087000003
ID_-23.53_27.57_2020_9,115.18212147000006
ID_-23.53_27.57_2020_10,109.73891521000007
ID_-23.53_27.57_2020_11,114.44191655000004
ID_-23.53_27.57_2020_12,124.70384465999992
ID_-23.53_27.57_2020_13,124.30348366
ID_-23.53_27.57_2020_14,130.62162204999996
ID_-23.53_27.57_2020_15,133.36368936
ID_-23.53_27.57_2020_16,150.47296400000008
ID_-23.53_27.57_2020_17,147.09719534
ID_-23.53_27.57_2020_18,161.38776050000007
ID_-23.53_27.57_2020_19,160.37349683
ID_-23.53_27.57_2020_20,171.39232063999995
ID_-23.53_27.57_2020_21,174.5631919999999
ID_-23.53_27.57_2020_22,182.81341129999998
ID_-23.53_27.57_2020_23,212.82880459999996
ID_-23.53_27.57_2020_24,216.2320952000001
ID_-23.53_27.57_2020_25,202.65369049999998
ID_-23.53_27.57_2020_26,212.72630949999987
ID_-23.53_27.57_2020_27,210.33197809999993
ID_-23.53_27.57_2020_28,212.34368350000008
ID_-23.53_27.57_2020_29,204.57885449999986
ID_-23.53_27.57_2020_30,215.50931849999995
ID_-23.53_27.57_2020_31,202.28651409999995
ID_-23.53_27.57_2020_32,215.9583352400001
ID_-23.53_27.57_2020_33,214.5387291
ID_-23.53_27.57_2020_34,193.27866536
ID_-23.53_27.57_2020_35,182.93822890999994
ID_-23.53_27.57_2020_36,134.64022090000003
ID_-23.53_27.57_2020_37,135.17984210999998
ID_-23.53_27.57_2020_38,119.82029659000004
ID_-23.53_27.57_2020_39,127.22199473999997
ID_-23.53_27.57_2020_40,118.46794378000006
ID_-23.53_27.57_2020_41,121.44422426000001
ID_-23.53_27.57_2020_42,123.36035742
ID_-23.53_27.57_2020_43,117.28482785000004
ID_-23.53_27.57_2020_44,116.91709973
ID_-23.53_27.57_2020_45,112.34091686999999
ID_-23.53_27.57_2020_46,114.34369875999995
ID_-23.53_27.57_2020_47,109.68635386000001
ID_-23.53_27.57_2020_48,104.11249071999995
ID_-23.53_27.57_2020_49,109.87868964000005
ID_-23.53_27.57_2020_50,111.15366551999998
ID_-23.53_27.57_2020_51,133.96457135999998
ID_-23.53_27.57_2020_52,100.49816457000003
ID_-23.53_27.57_2021_1,92.17086341000002
ID_-23.53_27.57_2021_2,93.15150252
ID_-23.53_27.57_2021_3,93.32017463
ID_-23.53_27.57_2021_4,107.42294699999998
ID_-23.53_27.57_2021_5,107.62930716000001
ID_-23.53_27.57_2021_6,110.60626033000003
ID_-23.53_27.57_2021_7,101.54597297000001
ID_-23.53_27.57_2021_8,121.65726730000002
ID_-23.53_27.57_2021_9,111.34833447000007
ID_-23.53_27.57_2021_10,111.88854232000001
ID_-23.53_27.57_2021_11,119.53288716000003
ID_-23.53_27.57_2021_12,110.82989327999998
ID_-23.53_27.57_2021_13,132.43383602000006
ID_-23.53_27.57_2021_14,140.60620885000003
ID_-23.53_27.57_2021_15,152.66780877000005
ID_-23.53_27.57_2021_16,156.14906790000003
ID_-23.53_27.57_2021_17,163.21083546
ID_-23.53_27.57_2021_18,168.477646
ID_-23.53_27.57_2021_19,172.33233060000003
ID_-23.53_27.57_2021_20,175.20471869999994
ID_-23.53_27.57_2021_21,173.15601479999978
ID_-23.53_27.57_2021_22,189.77295830000006
ID_-23.53_27.57_2021_23,212.17704819999992
ID_-23.53_27.57_2021_24,214.56926079999994
ID_-23.53_27.57_2021_25,214.1979377
ID_-23.53_27.57_2021_26,208.74614090000003
ID_-23.53_27.57_2021_27,220.39945179999998
ID_-23.53_27.57_2021_28,219.80667930000004
ID_-23.53_27.57_2021_29,221.26033290000004
ID_-23.53_27.57_2021_30,222.3259236
ID_-23.53_27.57_2021_31,217.14073520000005
ID_-23.53_27.57_2021_32,222.93898760000008
ID_-23.53_27.57_2021_33,187.34204232999994
ID_-23.53_27.57_2021_34,180.88143967999994
ID_-23.53_27.57_2021_35,135.89360615999993
ID_-23.53_27.57_2021_36,131.44103222999996
ID_-23.53_27.57_2021_37,139.54744963000002
ID_-23.53_27.57_2021_38,125.14540812999999
ID_-23.53_27.57_2021_39,123.65211277999997
ID_-23.53_27.57_2021_40,118.76746670999995
ID_-23.53_27.57_2021_41,126.19598142000001
ID_-23.53_27.57_2021_42,122.76282097
ID_-23.53_27.57_2021_43,127.50799611999999
ID_-23.53_27.57_2021_44,116.91699280000006
ID_-23.53_27.57_2021_45,122.8936915600001
ID_-23.53_27.57_2021_46,112.52090335000001
ID_-23.53_27.57_2021_47,110.27236529999999
ID_-23.53_27.57_2021_48,109.7252161
ID_-23.53_27.57_2021_49,95.25602322
ID_-23.53_27.57_2021_50,107.06279973999999
ID_-23.53_27.57_2021_51,97.54483737999998
ID_-23.53_27.57_2021_52,92.04891582999996
ID_-23.53_27.57_2022_1,92.91494301
ID_-23.53_27.57_2022_2,99.46774434000004
ID_-23.53_27.57_2022_3,102.54603898999994
ID_-23.53_27.57_2022_4,99.69189006999996
ID_-23.53_27.57_2022_5,103.25906754999998
ID_-23.53_27.57_2022_6,109.87728786999998
ID_-23.53_27.57_2022_7,105.31373917
ID_-23.53_27.57_2022_8,102.46064072999992
ID_-23.53_27.57_2022_9,109.43392547000002
ID_-23.53_27.57_2022_10,107.75545160000007
ID_-23.53_27.57_2022_11,119.36668146999995
ID_-23.53_27.57_2022_12,129.95011524999998
ID_-23.53_27.57_2022_13,117.07783690000002
ID_-23.53_27.57_2022_14,126.38338279999995
ID_-23.53_27.57_2022_15,128.70067778000003
ID_-23.53_27.57_2022_16,163.49211438999993
ID_-23.53_27.57_2022_17,149.53012525999998
ID_-23.53_27.57_2022_18,181.21823439999991
ID_-23.53_27.57_2022_19,175.66372909999995
ID_-23.53_27.57_2022_20,178.43653965
ID_-23.53_27.57_2022_21,177.4862432
ID_-23.53_27.57_2022_22,198.1350944
ID_-23.53_27.57_2022_23,227.7515776000001
ID_-23.53_27.57_2022_24,229.38605320000013
ID_-23.53_27.57_2022_25,226.90949760000007
ID_-23.53_27.57_2022_26,224.81557159999986
ID_-23.53_27.57_2022_27,226.59919180000009
ID_-23.53_27.57_2022_28,225.98130270000001
ID_-23.53_27.57_2022_29,227.5934078999999
ID_-23.53_27.57_2022_30,230.51245980000013
ID_-23.53_27.57_2022_31,222.9269168
ID_-23.53_27.57_2022_32,223.77006760000006
ID_-23.53_27.57_2022_33,227.04276330000016
ID_-23.53_27.57_2022_34,178.72763183000004
ID_-23.53_27.57_2022_35,164.94148953999996
ID_-23.53_27.57_2022_36,134.98401955999998
ID_-23.53_27.57_2022_37,140.3717794799999
ID_-23.53_27.57_2022_38,131.57921373000008
ID_-23.53_27.57_2022_39,133.55939913
ID_-23.53_27.57_2022_40,129.67592241
ID_-23.53_27.57_2022_41,117.48684104999998
ID_-23.53_27.57_2022_42,119.80910126999997
ID_-23.53_27.57_2022_43,121.19537160000002
ID_-23.53_27.57_2022_44,112.66761644000006
ID_-23.53_27.57_2022_45,114.48813768999999
ID_-23.53_27.57_2022_46,120.90336700999998
ID_-23.53_27.57_2022_47,115.40898585000006
ID_-23.53_27.57_2022_48,101.48662977
ID_-23.53_27.57_2022_52,103.47437936000004
ID_-23.53_27.67_2019_1,99.68995952000003
ID_-23.53_27.67_2019_2,92.68927516000002
ID_-23.53_27.67_2019_3,92.43303096000004
ID_-23.53_27.67_2019_4,96.27231195999995
ID_-23.53_27.67_2019_5,97.69756803999995
ID_-23.53_27.67_2019_6,99.834738
ID_-23.53_27.67_2019_7,105.89961228999996
ID_-23.53_27.67_2019_8,107.40158270000002
ID_-23.53_27.67_2019_9,109.71818581999996
ID_-23.53_27.67_2019_10,109.09612822000003
ID_-23.53_27.67_2019_11,117.42942486
ID_-23.53_27.67_2019_12,108.64309077000003
ID_-23.53_27.67_2019_13,114.21435788000001
ID_-23.53_27.67_2019_14,121.01352299999999
ID_-23.53_27.67_2019_15,122.84977265999996
ID_-23.53_27.67_2019_16,145.95232018
ID_-23.53_27.67_2019_17,171.17432309999992
ID_-23.53_27.67_2019_18,166.42125660000002
ID_-23.53_27.67_2019_19,170.13480609999996
ID_-23.53_27.67_2019_20,178.4617829
ID_-23.53_27.67_2019_21,182.10211249999998
ID_-23.53_27.67_2019_22,195.77423669999996
ID_-23.53_27.67_2019_23,203.96815079999996
ID_-23.53_27.67_2019_24,211.44197229999992
ID_-23.53_27.67_2019_25,219.8488008999999
ID_-23.53_27.67_2019_26,213.6845716999999
ID_-23.53_27.67_2019_27,221.26397109999994
ID_-23.53_27.67_2019_28,211.84055220000002
ID_-23.53_27.67_2019_29,209.8545002999998
ID_-23.53_27.67_2019_30,208.34925719999993
ID_-23.53_27.67_2019_31,213.2509813000001
ID_-23.53_27.67_2019_32,203.33235981
ID_-23.53_27.67_2019_33,215.18108900000004
ID_-23.53_27.67_2019_34,194.03535308999994
ID_-23.53_27.67_2019_35,141.63468489999997
ID_-23.53_27.67_2019_36,136.77863177999998
ID_-23.53_27.67_2019_37,127.44455624999999
ID_-23.53_27.67_2019_38,124.62060622999998
ID_-23.53_27.67_2019_39,126.83206793999997
ID_-23.53_27.67_2019_40,124.53422914000001
ID_-23.53_27.67_2019_41,118.82277190999997
ID_-23.53_27.67_2019_42,124.77824102000001
ID_-23.53_27.67_2019_43,120.10505188
ID_-23.53_27.67_2019_44,121.27399115000006
ID_-23.53_27.67_2019_45,117.44367803999995
ID_-23.53_27.67_2019_46,114.80747556000001
ID_-23.53_27.67_2019_47,98.64986850999999
ID_-23.53_27.67_2019_48,104.86482039999999
ID_-23.53_27.67_2019_49,102.78398204999999
ID_-23.53_27.67_2019_50,95.45598819000001
ID_-23.53_27.67_2019_51,92.63967656000001
ID_-23.53_27.67_2019_52,102.08987924999995
ID_-23.53_27.67_2020_1,92.01119703000006
ID_-23.53_27.67_2020_2,97.53768620000004
ID_-23.53_27.67_2020_3,92.72642146000004
ID_-23.53_27.67_2020_4,92.59680533000007
ID_-23.53_27.67_2020_5,104.55587170999993
ID_-23.53_27.67_2020_6,99.13223097999995
ID_-23.53_27.67_2020_7,104.50634942999997
ID_-23.53_27.67_2020_8,99.75187077999999
ID_-23.53_27.67_2020_9,108.08481722000002
ID_-23.53_27.67_2020_10,112.09897830000004
ID_-23.53_27.67_2020_11,109.57583786000004
ID_-23.53_27.67_2020_12,123.23065992
ID_-23.53_27.67_2020_13,120.53104498
ID_-23.53_27.67_2020_14,114.95127753999998
ID_-23.53_27.67_2020_15,133.35027749999998
ID_-23.53_27.67_2020_16,161.34385350999997
ID_-23.53_27.67_2020_17,150.09716786
ID_-23.53_27.67_2020_18,161.69561800000002
ID_-23.53_27.67_2020_19,164.56266845
ID_-23.53_27.67_2020_20,172.15866494000002
ID_-23.53_27.67_2020_21,175.87501379999986
ID_-23.53_27.67_2020_22,181.38103709999982
ID_-23.53_27.67_2020_23,213.28652249999996
ID_-23.53_27.67_2020_24,215.91042690000018
ID_-23.53_27.67_2020_25,212.71275419999992
ID_-23.53_27.67_2020_26,211.26300969999997
ID_-23.53_27.67_2020_27,213.39387099999982
ID_-23.53_27.67_2020_28,213.74742640000008
ID_-23.53_27.67_2020_29,204.79762019999998
ID_-23.53_27.67_2020_30,214.48245619999997
ID_-23.53_27.67_2020_31,201.5821093
ID_-23.53_27.67_2020_32,214.84723434000006
ID_-23.53_27.67_2020_33,211.53224140000006
ID_-23.53_27.67_2020_34,186.67108726999996
ID_-23.53_27.67_2020_35,190.43715359999996
ID_-23.53_27.67_2020_36,145.35759843999998
ID_-23.53_27.67_2020_37,139.47469437
ID_-23.53_27.67_2020_38,119.65245077000003
ID_-23.53_27.67_2020_39,128.19642534000002
ID_-23.53_27.67_2020_40,122.41856369000007
ID_-23.53_27.67_2020_41,119.70727811999994
ID_-23.53_27.67_2020_42,122.28006798000003
ID_-23.53_27.67_2020_43,122.45665980999996
ID_-23.53_27.67_2020_44,116.18745432999995
ID_-23.53_27.67_2020_45,112.15333696000003
ID_-23.53_27.67_2020_46,118.95087442000002
ID_-23.53_27.67_2020_47,109.99223540999994
ID_-23.53_27.67_2020_48,107.57115239000002
ID_-23.53_27.67_2020_49,111.18080253
ID_-23.53_27.67_2020_50,103.52769916999998
ID_-23.53_27.67_2020_51,103.36281571000004
ID_-23.53_27.67_2020_52,100.44281313000002
ID_-23.53_27.67_2021_1,92.95001926000008
ID_-23.53_27.67_2021_2,93.43451637000003
ID_-23.53_27.67_2021_3,94.06428116000001
ID_-23.53_27.67_2021_4,101.84311716
ID_-23.53_27.67_2021_5,100.51408561000002
ID_-23.53_27.67_2021_6,103.92759348
ID_-23.53_27.67_2021_7,100.42320534999999
ID_-23.53_27.67_2021_8,127.68398685000003
ID_-23.53_27.67_2021_9,106.43856538000009
ID_-23.53_27.67_2021_10,111.92766579
ID_-23.53_27.67_2021_11,114.47933644000004
ID_-23.53_27.67_2021_12,112.47080949999996
ID_-23.53_27.67_2021_13,115.5144182
ID_-23.53_27.67_2021_14,140.1232969
ID_-23.53_27.67_2021_15,142.83230714
ID_-23.53_27.67_2021_16,156.61052235000002
ID_-23.53_27.67_2021_17,160.20072536
ID_-23.53_27.67_2021_18,170.833307
ID_-23.53_27.67_2021_19,172.9037256
ID_-23.53_27.67_2021_20,173.66876249999993
ID_-23.53_27.67_2021_21,171.16258733999987
ID_-23.53_27.67_2021_22,195.4144857
ID_-23.53_27.67_2021_23,197.27981245999987
ID_-23.53_27.67_2021_24,213.2268753
ID_-23.53_27.67_2021_25,210.66689349999993
ID_-23.53_27.67_2021_26,207.27073150000004
ID_-23.53_27.67_2021_27,220.6172728
ID_-23.53_27.67_2021_28,219.88089960000002
ID_-23.53_27.67_2021_29,218.66095159999998
ID_-23.53_27.67_2021_30,223.67367059999992
ID_-23.53_27.67_2021_31,221.85664220000012
ID_-23.53_27.67_2021_32,223.1679385000001
ID_-23.53_27.67_2021_33,206.73824673000001
ID_-23.53_27.67_2021_34,200.65140891000001
ID_-23.53_27.67_2021_35,138.32454628999992
ID_-23.53_27.67_2021_36,129.60410614999998
ID_-23.53_27.67_2021_37,137.14797045999998
ID_-23.53_27.67_2021_38,125.86555027999995
ID_-23.53_27.67_2021_39,122.03365112
ID_-23.53_27.67_2021_40,118.02543994000001
ID_-23.53_27.67_2021_41,128.46485059
ID_-23.53_27.67_2021_42,120.31375551000001
ID_-23.53_27.67_2021_43,125.79424589999999
ID_-23.53_27.67_2021_44,117.47471329000011
ID_-23.53_27.67_2021_45,123.21291432000004
ID_-23.53_27.67_2021_46,109.02986625999998
ID_-23.53_27.67_2021_47,115.15830875
ID_-23.53_27.67_2021_48,102.50228366000003
ID_-23.53_27.67_2021_49,94.09685608999999
ID_-23.53_27.67_2021_50,102.78130347000004
ID_-23.53_27.67_2021_51,98.01013514999998
